mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible
73	71	142	142	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	883				
73	71	569/4	569/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	884				
73	71	285/2	285/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	885				
73	71	571/4	571/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	886				
73	71	141	141	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	887				
73	71	565/4	565/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	888				
73	71	283/2	283/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	889				
73	71	567/4	567/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	890				
73	71	142	142	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	891				
73	71	569/4	569/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	892				
73	71	285/2	285/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	893				
73	71	571/4	571/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	894				
74	72	143	143	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	895				
74	72	573/4	573/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	896				
74	72	287/2	287/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	897				
74	72	575/4	575/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	898				
74	72	144	144	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	899				
74	72	577/4	577/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	900				
74	72	289/2	289/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	901				
74	72	579/4	579/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	902				
74	72	143	143	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	903				
75	73	145	145	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	904				
75	73	291/2	291/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	905				
75	73	583/4	583/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	906				
75	73	146	146	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	907				
75	73	293/2	293/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	908				
75	73	145	145	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	909				
75	73	581/4	581/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	910				
75	73	291/2	291/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	911				
75	73	583/4	583/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	912				
75	73	146	146	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	913				
75	73	585/4	585/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	914				
75	73	293/2	293/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	915				
75	73	587/4	587/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	916				
76	74	147	147	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	917				
76	74	295/2	295/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	918				
76	74	148	148	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	919				
76	74	593/4	593/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	920				
76	74	297/2	297/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	921				
76	74	595/4	595/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	922				
76	74	147	147	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	923				
76	74	589/4	589/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	924				
76	74	295/2	295/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	925				
76	74	591/4	591/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	926				
76	74	148	148	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	927				
76	74	593/4	593/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	928				
76	74	297/2	297/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	929				
76	74	595/4	595/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	930				
77	75	149	149	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	931				
77	75	299/2	299/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	932				
77	75	599/4	599/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	933				
77	75	150	150	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	934				
77	75	301/2	301/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	935				
77	75	149	149	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	936				
77	75	597/4	597/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	937				
77	75	299/2	299/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	938				
77	75	599/4	599/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	939				
77	75	150	150	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	940				
77	75	601/4	601/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	941				
77	75	301/2	301/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	942				
77	75	603/4	603/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	943				
78	76	151	151	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	944				
78	76	303/2	303/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	945				
78	76	152	152	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	946				
78	76	609/4	609/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	947				
78	76	305/2	305/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	948				
78	76	611/4	611/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	949				
78	76	151	151	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	950				
78	76	605/4	605/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	951				
78	76	303/2	303/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	952				
78	76	607/4	607/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	953				
78	76	152	152	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	954				
78	76	609/4	609/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	955				
78	76	305/2	305/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	956				
78	76	611/4	611/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	957				
79	77	153	153	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	958				
79	77	613/4	613/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	959				
79	77	307/2	307/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	960				
79	77	615/4	615/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	961				
79	77	154	154	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	962				
79	77	617/4	617/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	963				
79	77	309/2	309/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	964				
79	77	619/4	619/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	965				
79	77	153	153	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	966				
79	77	309/2	309/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	967				
80	78	155	155	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	968				
80	78	621/4	621/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	969				
80	78	311/2	311/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	970				
80	78	623/4	623/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	971				
80	78	156	156	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	972				
80	78	313/2	313/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	973				
80	78	627/4	627/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	974				
80	78	155	155	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	975				
80	78	156	156	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	976				
80	78	313/2	313/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	977				
80	78	627/4	627/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	978				
81	79	157	157	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	979				
81	79	315/2	315/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	980				
81	79	158	158	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	981				
81	79	317/2	317/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	982				
81	79	157	157	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	983				
81	79	315/2	315/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	984				
81	79	158	158	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	985				
81	79	317/2	317/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	986				
81	79	629/4	629/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	987				
81	79	315/2	315/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	988				
81	79	631/4	631/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	989				
81	79	158	158	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	990				
81	79	633/4	633/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	991				
81	79	317/2	317/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	992				
81	79	635/4	635/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	993				
82	80	159	159	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	994				
82	80	319/2	319/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	995				
82	80	160	160	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	996				
82	80	321/2	321/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	997				
82	80	643/4	643/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	998				
82	80	159	159	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	999				
82	80	319/2	319/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1000				
82	80	160	160	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1001				
82	80	321/2	321/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16		1/16	1	1002				
82	80	643/4	643/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16		1/16	1	1003				
82	80	159	159	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1004				
83	81	161	161	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1005				
83	81	323/2	323/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1006				
83	81	162	162	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1007				
83	81	325/2	325/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1008				
83	81	161	161	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	1009				
83	81	323/2	323/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1010				
83	81	162	162	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1011				
83	81	325/2	325/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1012				
83	81	645/4	645/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1013				
83	81	323/2	323/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1014				
83	81	647/4	647/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1015				
83	81	162	162	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1016				
83	81	649/4	649/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1017				
83	81	325/2	325/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1018				
83	81	651/4	651/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1019				
84	82	163	163	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1020				
84	82	327/2	327/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1021				
84	82	164	164	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1022				
84	82	657/4	657/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1023				
84	82	329/2	329/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1024				
84	82	659/4	659/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1025				
84	82	163	163	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	1026				
84	82	327/2	327/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1027				
84	82	163	163	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1028				
84	82	327/2	327/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1029				
84	82	164	164	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1030				
84	82	329/2	329/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1031				
85	83	165	165	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1032				
85	83	661/4	661/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1033				
85	83	331/2	331/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1034				
85	83	663/4	663/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1035				
85	83	166	166	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1036				
85	83	665/4	665/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1037				
85	83	333/2	333/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1038				
85	83	667/4	667/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1039				
85	83	165	165	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1040				
85	83	331/2	331/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1041				
85	83	166	166	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1042				
85	83	333/2	333/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1043				
86	84	167	167	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1044				
86	84	669/4	669/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1045				
86	84	335/2	335/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1046				
86	84	671/4	671/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1047				
86	84	168	168	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1048				
86	84	673/4	673/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1049				
86	84	337/2	337/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1050				
86	84	675/4	675/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1051				
86	84	167	167	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1052				
86	84	669/4	669/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1053				
86	84	335/2	335/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1054				
86	84	671/4	671/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1055				
86	84	168	168	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1056				
86	84	673/4	673/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1057				
86	84	337/2	337/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1058				
86	84	675/4	675/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1059				
87	85	169	169	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1060				
87	85	677/4	677/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1061				
87	85	339/2	339/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1062				
87	85	679/4	679/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1063				
87	85	170	170	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1064				
87	85	681/4	681/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1065				
87	85	341/2	341/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1066				
87	85	683/4	683/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1067				
87	85	169	169	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1068				
87	85	677/4	677/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1069				
87	85	339/2	339/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1070				
87	85	679/4	679/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1071				
87	85	170	170	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1072				
87	85	681/4	681/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1073				
87	85	341/2	341/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1074				
87	85	683/4	683/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1075				
88	86	171	171	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1076				
88	86	685/4	685/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1077				
88	86	343/2	343/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1078				
88	86	687/4	687/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1079				
88	86	172	172	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1080				
88	86	689/4	689/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1081				
88	86	345/2	345/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1082				
88	86	691/4	691/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1083				
88	86	171	171	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1084				
88	86	345/2	345/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1085				
89	87	173	173	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1086				
89	87	693/4	693/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1087				
89	87	347/2	347/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1088				
89	87	695/4	695/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1089				
89	87	174	174	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1090				
89	87	697/4	697/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1091				
89	87	349/2	349/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1092				
89	87	699/4	699/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1093				
89	87	173	173	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1094				
89	87	347/2	347/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1095				
89	87	174	174	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1096				
89	87	349/2	349/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1097				
90	88	175	175	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1098				
90	88	176	176	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1099				
90	88	705/4	705/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1100				
90	88	353/2	353/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1101				
90	88	707/4	707/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1102				
90	88	175	175	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1103				
90	88	351/2	351/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1104				
91	89	177	177	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1105				
91	89	178	178	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1106				
91	89	713/4	713/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1107				
91	89	357/2	357/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1108				
91	89	715/4	715/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1109				
91	89	177	177	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	1110				
91	89	177	177	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1111				
91	89	709/4	709/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1112				
91	89	355/2	355/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1113				
91	89	711/4	711/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1114				
91	89	178	178	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1115				
91	89	713/4	713/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1116				
91	89	357/2	357/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1117				
91	89	715/4	715/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1118				
92	90	179	179	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1119				
92	90	180	180	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1120				
92	90	721/4	721/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1121				
92	90	361/2	361/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1122				
92	90	723/4	723/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1123				
92	90	179	179	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1124				
92	90	717/4	717/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1125				
92	90	359/2	359/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1126				
92	90	719/4	719/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1127				
92	90	180	180	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1128				
92	90	721/4	721/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1129				
92	90	361/2	361/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1130				
92	90	723/4	723/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1131				
93	91	181	181	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1132				
93	91	725/4	725/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1133				
93	91	363/2	363/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1134				
93	91	727/4	727/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1135				
93	91	182	182	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1136				
93	91	729/4	729/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1137				
93	91	365/2	365/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1138				
93	91	731/4	731/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1139				
93	91	181	181	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1140				
93	91	725/4	725/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1141				
93	91	363/2	363/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1142				
93	91	727/4	727/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1143				
93	91	182	182	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1144				
93	91	729/4	729/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1145				
93	91	365/2	365/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1146				
93	91	731/4	731/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1147				
94	92	183	183	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1148				
94	92	733/4	733/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1149				
94	92	367/2	367/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1150				
94	92	735/4	735/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1151				
94	92	184	184	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1152				
94	92	737/4	737/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1153				
94	92	369/2	369/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1154				
94	92	739/4	739/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1155				
94	92	183	183	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1156				
95	93	185	185	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1157				
95	93	186	186	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1158				
95	93	745/4	745/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1159				
95	93	373/2	373/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1160				
95	93	747/4	747/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1161				
95	93	185	185	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	1162				
95	93	185	185	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1163				
95	93	741/4	741/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1164				
95	93	371/2	371/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1165				
95	93	743/4	743/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1166				
95	93	186	186	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1167				
95	93	745/4	745/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1168				
95	93	373/2	373/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1169				
95	93	747/4	747/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1170				
96	94	187	187	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1171				
96	94	188	188	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1172				
96	94	753/4	753/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1173				
